age,comprehension,production,isnorming,birthorder,caregivereducation,race,sex,monolingual
18,219,219,FALSE,First,Graduate,White,Female,TRUE
24,554,554,FALSE,First,Graduate,White,Female,TRUE
19,19,19,FALSE,First,College,White,Male,TRUE
23,321,321,FALSE,Third,Secondary,Black,Male,TRUE
26,454,454,FALSE,First,College,White,Female,TRUE
25,305,305,FALSE,First,College,White,Female,TRUE
18,121,121,FALSE,First,College,White,Female,TRUE
24,472,472,FALSE,First,College,White,Female,TRUE
20,348,348,FALSE,First,College,White,Female,TRUE
24,600,600,FALSE,First,College,White,Female,TRUE
20,304,304,FALSE,First,Some College,White,Female,TRUE
25,455,455,FALSE,First,Some College,White,Female,TRUE
25,440,440,FALSE,First,College,Black,Female,TRUE
29,558,558,FALSE,Third,College,White,Male,TRUE
25,569,569,FALSE,First,College,White,Female,TRUE
25,115,115,FALSE,First,College,Black,Male,TRUE
19,76,76,FALSE,First,Some College,White,Male,TRUE
25,303,303,FALSE,First,Some College,White,Male,TRUE
20,91,91,FALSE,Second,Some Graduate,Asian,Male,TRUE
25,323,323,FALSE,Second,Some Graduate,Asian,Male,TRUE
22,412,412,FALSE,Second,Some College,White,Female,TRUE
30,643,643,FALSE,Second,Some College,White,Female,TRUE
20,217,217,FALSE,First,Graduate,White,Male,TRUE
26,477,477,FALSE,First,Graduate,White,Male,TRUE
30,616,616,FALSE,First,Graduate,White,Male,TRUE
20,413,413,FALSE,First,College,White,Male,TRUE
24,657,657,FALSE,First,College,White,Male,TRUE
25,273,273,FALSE,Second,College,White,Male,TRUE
19,79,79,FALSE,First,College,White,Male,TRUE
26,343,343,FALSE,First,College,White,Male,TRUE
29,110,110,FALSE,Second,Some College,White,Male,TRUE
21,243,243,FALSE,Second,Graduate,White,Male,TRUE
29,658,658,FALSE,First,College,White,Female,TRUE
25,589,589,FALSE,First,College,White,Female,TRUE
19,106,106,FALSE,Third,College,White,Female,TRUE
24,346,346,FALSE,Third,College,White,Female,TRUE
30,548,548,FALSE,Third,College,White,Female,TRUE
19,383,383,FALSE,First,College,Black,Female,TRUE
27,646,646,FALSE,First,College,Black,Female,TRUE
19,126,126,FALSE,First,Some College,White,Female,TRUE
25,607,607,FALSE,First,Some College,White,Female,TRUE
19,216,216,FALSE,First,College,Black,Female,TRUE
25,517,517,FALSE,First,College,Black,Female,TRUE
18,244,244,FALSE,First,College,White,Male,TRUE
24,269,269,FALSE,First,College,White,Male,TRUE
29,530,530,FALSE,First,College,White,Male,TRUE
18,5,5,FALSE,Third,College,White,Female,TRUE
22,17,17,FALSE,Third,College,White,Female,TRUE
29,244,244,FALSE,Third,College,White,Female,TRUE
25,507,507,FALSE,First,Some Graduate,White,Female,TRUE
25,528,528,FALSE,Second,Some College,White,Female,TRUE
18,187,187,FALSE,First,Graduate,White,Female,TRUE
25,657,657,FALSE,First,Graduate,White,Female,TRUE
30,655,655,FALSE,First,Graduate,White,Female,TRUE
20,226,226,FALSE,Second,College,White,Female,TRUE
25,508,508,FALSE,Second,College,White,Female,TRUE
19,69,69,FALSE,First,Some College,White,Female,TRUE
20,104,104,FALSE,First,Graduate,White,Female,TRUE
19,82,82,FALSE,Second,Secondary,White,Female,TRUE
24,423,423,FALSE,Second,Secondary,White,Female,TRUE
19,81,81,FALSE,Second,Graduate,Black,Male,TRUE
23,331,331,FALSE,First,Graduate,White,Male,TRUE
30,653,653,FALSE,First,Graduate,White,Male,TRUE
20,255,255,FALSE,First,Graduate,White,Female,TRUE
25,551,551,FALSE,First,Graduate,White,Female,TRUE
22,256,256,FALSE,First,Graduate,Black,Female,TRUE
25,653,653,FALSE,First,College,Black,Female,TRUE
19,340,340,FALSE,Second,Some College,White,Female,TRUE
18,127,127,FALSE,First,College,White,Female,TRUE
30,582,582,FALSE,First,College,White,Female,TRUE
19,175,175,TRUE,First,College,Black,Female,TRUE
19,226,226,FALSE,First,Graduate,White,Male,TRUE
25,565,565,FALSE,First,Graduate,White,Male,TRUE
30,643,643,FALSE,First,Graduate,White,Male,TRUE
25,191,191,FALSE,First,Graduate,White,Female,TRUE
19,96,96,FALSE,Second,Graduate,White,Female,TRUE
24,507,507,FALSE,Second,Graduate,White,Female,TRUE
25,426,426,FALSE,First,College,White,Female,TRUE
30,552,552,FALSE,First,College,White,Female,TRUE
25,323,323,FALSE,Second,Secondary,White,Female,TRUE
19,244,244,FALSE,Second,Graduate,White,Female,TRUE
25,489,489,FALSE,Second,Graduate,White,Female,TRUE
18,128,128,FALSE,First,College,White,Male,TRUE
19,206,206,FALSE,First,Some Graduate,White,Male,TRUE
25,407,407,FALSE,First,Some Graduate,White,Male,TRUE
25,523,523,FALSE,First,College,White,Male,TRUE
24,592,592,TRUE,Second,Secondary,White,Male,TRUE
25,490,490,FALSE,First,Some College,White,Male,TRUE
30,566,566,FALSE,First,Some College,White,Male,TRUE
20,13,13,FALSE,Fourth,College,White,Male,TRUE
24,25,25,FALSE,Fourth,College,White,Male,TRUE
20,166,166,FALSE,Second,Some College,White,Male,TRUE
24,494,494,FALSE,Second,Some College,White,Male,TRUE
30,672,672,FALSE,Second,Some College,White,Male,TRUE
18,76,76,FALSE,Fourth,Some College,White,Male,TRUE
24,308,308,FALSE,Fourth,Some College,White,Male,TRUE
18,414,414,FALSE,Second,College,Black,Male,TRUE
24,577,577,FALSE,Second,College,Black,Male,TRUE
29,655,655,FALSE,Second,College,Black,Male,TRUE
19,41,41,FALSE,First,Graduate,White,Male,TRUE
25,412,412,FALSE,First,Graduate,White,Male,TRUE
19,180,180,FALSE,First,Graduate,White,Male,TRUE
24,494,494,FALSE,First,Graduate,White,Male,TRUE
26,646,646,FALSE,First,Graduate,White,Male,TRUE
21,221,221,FALSE,First,Some College,White,Female,TRUE
26,579,579,FALSE,First,Some College,White,Female,TRUE
19,286,286,FALSE,Second,College,White,Male,TRUE
24,534,534,FALSE,Second,College,White,Male,TRUE
21,628,628,FALSE,Second,Secondary,White,Male,TRUE
25,448,448,FALSE,First,Some College,Asian,Male,TRUE
30,649,649,FALSE,First,Some College,Asian,Male,TRUE
20,242,242,FALSE,First,Graduate,White,Female,TRUE
19,86,86,FALSE,Second,College,White,Female,TRUE
25,346,346,FALSE,Second,College,White,Female,TRUE
30,588,588,FALSE,Second,College,White,Female,TRUE
24,253,253,FALSE,Second,College,White,Male,TRUE
24,291,291,FALSE,Second,College,White,Male,TRUE
20,34,34,FALSE,First,Some College,White,Male,TRUE
26,317,317,FALSE,First,Some College,White,Male,TRUE
19,46,46,FALSE,Second,Graduate,White,Male,TRUE
18,176,176,FALSE,Second,College,White,Female,TRUE
25,460,460,FALSE,Second,College,White,Female,TRUE
23,466,466,FALSE,First,Secondary,White,Male,TRUE
21,208,208,FALSE,Third,Secondary,White,Female,TRUE
25,392,392,FALSE,Third,Secondary,White,Female,TRUE
18,119,119,FALSE,First,College,White,Female,TRUE
24,573,573,FALSE,First,College,White,Female,TRUE
19,76,76,FALSE,Second,College,White,Male,TRUE
24,630,630,FALSE,Second,College,White,Male,TRUE
25,410,410,FALSE,Second,College,White,Female,TRUE
25,413,413,FALSE,Third,College,White,Female,TRUE
20,90,90,FALSE,First,Graduate,White,Male,TRUE
25,412,412,FALSE,First,Graduate,White,Male,TRUE
19,14,14,FALSE,Third,Some College,White,Male,TRUE
19,336,336,FALSE,First,Graduate,White,Male,TRUE
24,595,595,FALSE,First,Graduate,White,Male,TRUE
30,632,632,FALSE,First,Graduate,White,Male,TRUE
19,226,226,FALSE,Second,Some Graduate,White,Male,TRUE
26,462,462,FALSE,Second,Some Graduate,White,Male,TRUE
18,10,10,FALSE,Third,Some Graduate,White,Male,TRUE
26,186,186,FALSE,Third,Some Graduate,White,Male,TRUE
26,280,280,FALSE,First,Graduate,Black,Female,TRUE
26,468,468,FALSE,First,Graduate,Black,Male,TRUE
18,85,85,FALSE,First,College,White,Male,TRUE
25,292,292,FALSE,First,College,White,Male,TRUE
30,484,484,FALSE,First,College,White,Male,TRUE
25,658,658,FALSE,Third,College,White,Female,TRUE
25,450,450,FALSE,Second,College,White,Female,TRUE
19,26,26,FALSE,Second,College,White,Female,TRUE
18,21,21,FALSE,Second,College,White,Female,TRUE
25,448,448,FALSE,Second,College,White,Female,TRUE
21,113,113,FALSE,First,Some College,Asian,Female,TRUE
30,401,401,FALSE,Second,College,White,Female,TRUE
25,305,305,FALSE,First,College,White,Female,TRUE
19,222,222,FALSE,First,College,White,Female,TRUE
24,419,419,FALSE,First,College,White,Female,TRUE
25,292,292,FALSE,First,Secondary,White,Female,TRUE
18,66,66,FALSE,Second,Some College,White,Female,TRUE
28,333,333,FALSE,Second,Some College,White,Female,TRUE
20,18,18,FALSE,Third,College,White,Female,TRUE
24,54,54,FALSE,Third,College,White,Female,TRUE
18,209,209,FALSE,First,Some Graduate,White,Male,TRUE
24,498,498,FALSE,First,Some Graduate,White,Male,TRUE
30,609,609,FALSE,First,Some Graduate,White,Male,TRUE
25,72,72,FALSE,Second,Graduate,White,Male,TRUE
19,151,151,TRUE,First,Some College,Black,Female,TRUE
24,316,316,FALSE,First,Some College,Black,Female,TRUE
19,260,260,FALSE,Second,College,White,Male,TRUE
24,573,573,FALSE,Second,College,White,Male,TRUE
30,667,667,FALSE,Second,College,White,Male,TRUE
19,320,320,FALSE,First,College,White,Female,TRUE
24,546,546,FALSE,First,College,White,Female,TRUE
20,334,334,FALSE,Second,Some College,White,Female,TRUE
24,556,556,FALSE,Second,Some College,White,Female,TRUE
26,607,607,FALSE,First,College,White,Female,TRUE
30,627,627,FALSE,First,College,White,Female,TRUE
25,519,519,FALSE,First,Some Graduate,White,Male,TRUE
24,188,188,FALSE,First,Graduate,White,Female,TRUE
25,545,545,FALSE,First,College,White,Female,TRUE
19,230,230,FALSE,First,Graduate,White,Female,TRUE
20,82,82,FALSE,First,College,White,Female,TRUE
25,354,354,FALSE,First,College,White,Female,TRUE
24,68,68,FALSE,First,College,White,Female,TRUE
18,269,269,FALSE,Second,Graduate,Black,Female,TRUE
24,581,581,FALSE,Second,Graduate,Black,Female,TRUE
30,625,625,FALSE,Second,Graduate,Black,Female,TRUE
19,147,147,FALSE,Second,College,White,Female,TRUE
24,427,427,FALSE,Second,College,White,Female,TRUE
24,165,165,FALSE,Fourth,Some College,White,Male,TRUE
26,587,587,FALSE,Third,Graduate,White,Female,TRUE
19,40,40,FALSE,Second,College,White,Female,TRUE
25,589,589,FALSE,Second,College,White,Female,TRUE
18,56,56,FALSE,Second,College,White,Female,TRUE
25,329,329,FALSE,Second,College,White,Female,TRUE
30,588,588,FALSE,Second,College,White,Female,TRUE
24,391,391,FALSE,First,Some Graduate,White,Female,TRUE
19,230,230,FALSE,First,Graduate,White,Male,TRUE
30,665,665,FALSE,First,Graduate,White,Male,TRUE
20,302,302,FALSE,First,College,White,Male,TRUE
25,605,605,FALSE,First,College,White,Male,TRUE
30,655,655,FALSE,First,College,White,Male,TRUE
18,125,125,FALSE,Second,Graduate,White,Male,TRUE
25,452,452,FALSE,Second,Graduate,White,Male,TRUE
30,558,558,FALSE,Second,Graduate,White,Male,TRUE
19,24,24,FALSE,Third,Some College,White,Male,TRUE
30,510,510,FALSE,Third,Some College,White,Male,TRUE
19,471,471,FALSE,First,Graduate,White,Female,TRUE
24,236,236,FALSE,Second,Some College,White,Female,TRUE
26,98,98,FALSE,First,Secondary,Black,Male,TRUE
25,155,155,FALSE,Second,College,White,Male,TRUE
26,389,389,FALSE,Second,College,White,Female,TRUE
30,552,552,FALSE,Second,College,White,Female,TRUE
27,216,216,FALSE,First,Some College,White,Female,TRUE
24,10,10,FALSE,Second,College,White,Female,TRUE
19,97,97,FALSE,Third,Some College,White,Female,TRUE
25,513,513,FALSE,Third,Some College,White,Female,TRUE
25,314,314,FALSE,First,Some Graduate,White,Female,TRUE
29,429,429,FALSE,First,Graduate,White,Female,TRUE
20,370,370,FALSE,Second,College,White,Male,TRUE
20,53,53,FALSE,Second,College,White,Female,TRUE
26,370,370,FALSE,Second,College,White,Female,TRUE
19,85,85,FALSE,First,Secondary,White,Female,TRUE
24,467,467,FALSE,First,Secondary,White,Female,TRUE
30,613,613,FALSE,First,Secondary,White,Female,TRUE
19,228,228,FALSE,First,Graduate,White,Female,TRUE
19,342,342,FALSE,First,Graduate,White,Female,TRUE
25,605,605,FALSE,First,Graduate,White,Female,TRUE
18,334,334,FALSE,Second,College,White,Female,TRUE
24,556,556,FALSE,Second,College,White,Female,TRUE
25,331,331,FALSE,Second,College,Black,Female,TRUE
25,650,650,FALSE,Second,Graduate,White,Female,TRUE
27,396,396,FALSE,First,College,White,Female,TRUE
25,430,430,FALSE,First,College,White,Male,TRUE
26,139,139,FALSE,Second,Secondary,Black,Male,TRUE
24,69,69,FALSE,First,Some Graduate,White,Male,TRUE
18,98,98,FALSE,First,College,White,Female,TRUE
26,520,520,FALSE,First,College,White,Female,TRUE
19,380,380,FALSE,First,Graduate,White,Female,TRUE
30,590,590,FALSE,First,Graduate,White,Female,TRUE
20,75,75,FALSE,Second,Some Graduate,White,Female,TRUE
25,425,425,FALSE,Second,Some Graduate,White,Female,TRUE
25,382,382,FALSE,First,Some Graduate,White,Female,TRUE
20,150,150,FALSE,First,Graduate,White,Male,TRUE
26,414,414,FALSE,First,Graduate,White,Male,TRUE
30,24,24,FALSE,Second,Some College,White,Male,TRUE
25,84,84,FALSE,First,Some Graduate,White,Male,TRUE
30,355,355,FALSE,First,Some Graduate,White,Male,TRUE
24,135,135,FALSE,First,College,White,Male,TRUE
19,229,229,FALSE,Second,College,White,Male,TRUE
25,446,446,FALSE,Second,College,White,Male,TRUE
22,125,125,FALSE,Second,College,White,Female,TRUE
24,251,251,FALSE,Third,Graduate,White,Male,TRUE
24,328,328,FALSE,Second,Some College,White,Female,TRUE
30,618,618,FALSE,Second,Some College,White,Female,TRUE
19,458,458,FALSE,First,Graduate,White,Male,TRUE
19,105,105,FALSE,Third,College,White,Male,TRUE
24,423,423,FALSE,Third,College,White,Male,TRUE
30,570,570,FALSE,Third,College,White,Male,TRUE
18,443,443,FALSE,Third,Secondary,White,Male,TRUE
24,49,49,FALSE,Second,Graduate,White,Male,TRUE
21,233,233,FALSE,Second,Some College,White,Male,TRUE
25,338,338,FALSE,Second,Some College,White,Male,TRUE
25,30,30,FALSE,Fourth,Some College,White,Female,TRUE
19,151,151,FALSE,First,Graduate,White,Male,TRUE
24,527,527,FALSE,First,Graduate,White,Male,TRUE
26,352,352,FALSE,Second,College,White,Male,TRUE
30,611,611,FALSE,Second,College,White,Male,TRUE
22,51,51,FALSE,First,Some Graduate,White,Male,TRUE
30,412,412,FALSE,First,Some Graduate,White,Male,TRUE
18,1,1,FALSE,Fourth,Some College,White,Male,TRUE
19,12,12,FALSE,Second,Graduate,White,Female,TRUE
24,69,69,FALSE,Second,Graduate,White,Female,TRUE
19,45,45,FALSE,First,Some College,Black,Male,TRUE
25,194,194,FALSE,First,Some College,Black,Male,TRUE
19,300,300,FALSE,First,College,White,Male,TRUE
25,466,466,FALSE,First,Graduate,White,Male,TRUE
20,107,107,FALSE,Second,College,White,Male,TRUE
24,204,204,FALSE,Second,College,White,Male,TRUE
20,208,208,FALSE,First,Some College,White,Male,TRUE
25,390,390,FALSE,First,Some College,White,Male,TRUE
25,152,152,FALSE,Second,College,White,Male,TRUE
25,40,40,FALSE,Second,College,White,Male,TRUE
27,565,565,FALSE,First,Graduate,White,Male,TRUE
20,174,174,FALSE,Fourth,Some College,White,Female,TRUE
25,584,584,FALSE,Fourth,Some College,White,Female,TRUE
18,226,226,FALSE,First,Graduate,White,Male,TRUE
24,475,475,FALSE,First,Graduate,White,Male,TRUE
30,555,555,FALSE,First,Graduate,White,Male,TRUE
20,58,58,FALSE,First,Some College,White,Male,TRUE
25,316,316,FALSE,First,Some College,White,Male,TRUE
20,23,23,FALSE,First,College,White,Male,TRUE
25,257,257,FALSE,First,College,White,Male,TRUE
18,150,150,FALSE,First,College,White,Male,TRUE
24,381,381,FALSE,First,College,White,Male,TRUE
25,381,381,FALSE,First,Graduate,Black,Male,TRUE
25,298,298,FALSE,Second,College,White,Male,TRUE
20,159,159,FALSE,First,Graduate,White,Male,TRUE
24,424,424,FALSE,First,Graduate,White,Male,TRUE
20,485,485,FALSE,First,Secondary,White,Male,TRUE
25,621,621,FALSE,First,Secondary,White,Male,TRUE
30,633,633,FALSE,First,Secondary,White,Male,TRUE
24,545,545,FALSE,First,College,Black,Male,TRUE
19,272,272,TRUE,Fourth,Some College,White,Female,TRUE
30,623,623,FALSE,Fourth,Some College,White,Female,TRUE
25,478,478,FALSE,First,Graduate,Black,Female,TRUE
25,126,126,FALSE,Third,Graduate,White,Female,TRUE
19,104,104,FALSE,First,College,White,Female,TRUE
24,380,380,FALSE,First,College,White,Female,TRUE
25,501,501,FALSE,Second,Some Graduate,White,Male,TRUE
18,34,34,FALSE,Second,Some Graduate,White,Female,TRUE
20,67,67,FALSE,Second,Some College,White,Male,TRUE
24,268,268,FALSE,Second,Some College,White,Male,TRUE
20,217,217,FALSE,First,Graduate,White,Female,TRUE
25,420,420,FALSE,First,Graduate,White,Female,TRUE
25,420,420,FALSE,First,Graduate,Black,Male,TRUE
19,182,182,FALSE,First,Graduate,White,Female,TRUE
24,454,454,FALSE,First,Graduate,White,Female,TRUE
30,625,625,FALSE,First,Graduate,White,Female,TRUE
20,100,100,FALSE,Second,Some College,White,Female,TRUE
25,119,119,FALSE,Second,Some College,White,Female,TRUE
19,253,253,FALSE,First,College,Black,Female,TRUE
24,564,564,FALSE,First,College,Black,Female,TRUE
26,172,172,FALSE,First,College,White,Male,TRUE
29,541,541,FALSE,First,Some College,White,Male,TRUE
30,508,508,FALSE,First,Graduate,White,Female,TRUE
25,295,295,FALSE,First,Graduate,Black,Male,TRUE
25,130,130,FALSE,Third,Some College,White,Male,TRUE
25,495,495,TRUE,First,College,Black,Female,TRUE
19,135,135,FALSE,Second,Some College,White,Female,TRUE
18,273,273,FALSE,Second,Graduate,White,Female,TRUE
24,492,492,FALSE,Second,Graduate,White,Female,TRUE
30,632,632,FALSE,Second,Graduate,White,Female,TRUE
20,119,119,FALSE,Second,Primary,Asian,Male,TRUE
24,49,49,FALSE,First,Some College,White,Female,TRUE
26,581,581,FALSE,First,Some Graduate,White,Male,TRUE
19,66,66,FALSE,Second,Some College,White,Female,TRUE
25,357,357,FALSE,Second,Some College,White,Female,TRUE
30,642,642,FALSE,Second,Some College,White,Female,TRUE
25,379,379,FALSE,Second,College,White,Female,TRUE
19,284,284,FALSE,Second,Graduate,White,Female,TRUE
20,207,207,FALSE,First,Some Graduate,White,Female,TRUE
24,483,483,FALSE,First,Some Graduate,White,Female,TRUE
25,349,349,FALSE,Second,College,White,Male,TRUE
30,597,597,FALSE,Second,College,White,Male,TRUE
20,139,139,FALSE,Second,Graduate,Black,Female,TRUE
18,60,60,FALSE,First,Graduate,White,Female,TRUE
25,330,330,FALSE,First,Graduate,White,Female,TRUE
30,444,444,FALSE,First,Some College,Black,Female,TRUE
19,25,25,FALSE,Sixth,Secondary,White,Female,TRUE
24,9,9,FALSE,Sixth,Secondary,White,Female,TRUE
30,15,15,FALSE,Sixth,Secondary,White,Female,TRUE
25,355,355,FALSE,First,College,White,Male,TRUE
19,251,251,FALSE,First,Graduate,White,Female,TRUE
30,612,612,FALSE,First,Graduate,White,Female,TRUE
19,273,273,FALSE,First,Graduate,White,Female,TRUE
25,470,470,FALSE,First,Graduate,White,Female,TRUE
21,117,117,TRUE,Second,Secondary,White,Female,TRUE
18,187,187,FALSE,First,Graduate,White,Female,TRUE
24,550,550,FALSE,First,Graduate,White,Female,TRUE
19,202,202,FALSE,First,Some College,White,Female,TRUE
26,436,436,FALSE,First,Some College,White,Female,TRUE
19,55,55,FALSE,Second,Some Graduate,White,Female,TRUE
28,536,536,FALSE,Second,Some Graduate,White,Female,TRUE
19,184,184,FALSE,First,College,White,Female,TRUE
24,474,474,FALSE,First,College,White,Female,TRUE
30,627,627,FALSE,First,College,White,Female,TRUE
23,260,260,FALSE,Third,College,White,Female,TRUE
30,519,519,FALSE,Third,College,White,Female,TRUE
26,590,590,FALSE,First,College,White,Female,TRUE
20,146,146,FALSE,Second,Graduate,White,Female,TRUE
18,73,73,FALSE,First,College,White,Female,TRUE
23,244,244,FALSE,First,College,White,Female,TRUE
30,631,631,FALSE,First,College,White,Female,TRUE
20,104,104,FALSE,Third,College,White,Female,TRUE
24,329,329,FALSE,Third,College,White,Female,TRUE
30,553,553,FALSE,Third,College,White,Female,TRUE
24,226,226,FALSE,First,Some College,White,Female,TRUE
30,475,475,FALSE,First,Some College,White,Female,TRUE
18,11,11,FALSE,First,Graduate,White,Male,TRUE
30,72,72,FALSE,First,Graduate,White,Male,TRUE
25,414,414,FALSE,Third,College,White,Female,TRUE
20,330,330,FALSE,Second,Secondary,White,Female,TRUE
24,522,522,FALSE,Second,Secondary,White,Female,TRUE
30,634,634,FALSE,Second,Secondary,White,Female,TRUE
25,486,486,FALSE,First,College,White,Female,TRUE
25,161,161,FALSE,First,College,White,Male,TRUE
21,192,192,FALSE,First,College,Black,Male,TRUE
24,267,267,FALSE,First,College,Black,Male,TRUE
24,45,45,FALSE,First,Graduate,White,Male,TRUE
18,56,56,FALSE,First,Graduate,White,Male,TRUE
25,234,234,FALSE,First,Graduate,White,Male,TRUE
19,320,320,FALSE,Third,Secondary,White,Female,TRUE
18,93,93,FALSE,First,Some College,White,Male,TRUE
25,369,369,FALSE,First,Some College,White,Male,TRUE
30,500,500,FALSE,First,Some College,White,Male,TRUE
18,27,27,FALSE,Fifth,Some College,White,Male,TRUE
19,490,490,FALSE,First,Secondary,White,Female,TRUE
24,569,569,FALSE,First,Secondary,White,Female,TRUE
30,635,635,FALSE,First,Secondary,White,Female,TRUE
18,224,224,FALSE,Second,Graduate,White,Female,TRUE
24,657,657,FALSE,Second,Graduate,White,Female,TRUE
30,669,669,FALSE,Second,Graduate,White,Female,TRUE
21,262,262,FALSE,First,Some College,White,Male,TRUE
19,234,234,FALSE,Second,Graduate,White,Male,TRUE
26,619,619,FALSE,Second,Graduate,White,Male,TRUE
19,177,177,FALSE,Third,College,Black,Female,TRUE
24,425,425,FALSE,Third,College,Black,Female,TRUE
19,58,58,FALSE,First,Graduate,White,Male,TRUE
24,274,274,FALSE,First,Graduate,White,Male,TRUE
22,307,307,FALSE,First,College,White,Male,TRUE
30,651,651,FALSE,First,College,White,Male,TRUE
19,82,82,FALSE,Third,College,White,Male,TRUE
25,391,391,FALSE,Third,College,White,Male,TRUE
18,27,27,FALSE,First,College,White,Male,TRUE
24,213,213,FALSE,First,College,White,Male,TRUE
25,105,105,FALSE,Third,Some Graduate,White,Male,TRUE
19,359,359,FALSE,First,College,White,Female,TRUE
26,647,647,FALSE,First,College,White,Female,TRUE
19,113,113,FALSE,Second,Some College,White,Male,TRUE
24,474,474,FALSE,Second,Some College,White,Male,TRUE
30,608,608,FALSE,Second,Some College,White,Male,TRUE
19,154,154,FALSE,First,Some Graduate,White,Female,TRUE
25,389,389,FALSE,First,Some Graduate,White,Female,TRUE
30,577,577,FALSE,First,Some Graduate,White,Female,TRUE
19,64,64,FALSE,First,College,White,Female,TRUE
25,136,136,FALSE,First,College,White,Female,TRUE
20,407,407,FALSE,Third,Graduate,White,Male,TRUE
26,133,133,FALSE,First,College,White,Male,TRUE
18,136,136,FALSE,Second,Graduate,White,Male,TRUE
30,574,574,FALSE,Second,Graduate,White,Male,TRUE
20,79,79,FALSE,Second,College,White,Female,TRUE
25,248,248,FALSE,Second,College,White,Female,TRUE
24,55,55,FALSE,First,Secondary,White,Male,TRUE
30,152,152,FALSE,First,Secondary,White,Male,TRUE
18,47,47,FALSE,First,Graduate,White,Female,TRUE
24,291,291,FALSE,First,Graduate,White,Female,TRUE
30,634,634,FALSE,First,Graduate,White,Female,TRUE
27,660,660,FALSE,First,College,White,Male,TRUE
20,148,148,FALSE,First,Some College,White,Male,TRUE
18,7,7,FALSE,First,College,White,Female,TRUE
24,76,76,FALSE,First,College,White,Female,TRUE
19,74,74,FALSE,Second,Some Graduate,White,Male,TRUE
24,120,120,FALSE,Second,Some Graduate,White,Male,TRUE
30,371,371,FALSE,Second,Some Graduate,White,Male,TRUE
25,127,127,FALSE,Second,College,White,Male,TRUE
18,301,301,FALSE,First,Graduate,White,Female,TRUE
23,530,530,FALSE,First,Graduate,White,Female,TRUE
30,680,680,FALSE,First,Graduate,White,Female,TRUE
19,75,75,FALSE,Second,College,White,Male,TRUE
25,402,402,FALSE,Second,College,White,Male,TRUE
24,471,471,FALSE,First,Secondary,White,Male,TRUE
30,668,668,FALSE,First,Secondary,White,Male,TRUE
25,266,266,FALSE,First,Some College,White,Male,TRUE
19,53,53,FALSE,Second,Some College,White,Male,TRUE
25,338,338,FALSE,Second,Some College,White,Male,TRUE
19,75,75,FALSE,First,College,White,Male,TRUE
25,421,421,FALSE,First,College,White,Male,TRUE
30,531,531,FALSE,First,College,White,Male,TRUE
24,555,555,FALSE,First,Graduate,White,Female,FALSE
24,62,62,FALSE,First,Graduate,Other,Male,FALSE
24,250,250,FALSE,First,Some Graduate,White,Female,FALSE
19,326,326,FALSE,First,Some College,Other,Female,FALSE
23,424,424,FALSE,First,Some College,Other,Female,FALSE
25,440,440,FALSE,Third,Some College,White,Male,FALSE
24,38,38,FALSE,First,Some College,Other,Female,FALSE
25,108,108,FALSE,First,Some College,Other,Female,FALSE
30,197,197,FALSE,First,Some College,Other,Female,FALSE
21,45,45,FALSE,First,Graduate,White,Male,FALSE
27,376,376,FALSE,First,Graduate,White,Male,FALSE
24,314,314,FALSE,Second,Graduate,Other,Male,FALSE
30,487,487,FALSE,Second,Graduate,Other,Male,FALSE
23,323,323,FALSE,First,College,Other,Female,FALSE
28,611,611,FALSE,First,College,Other,Female,FALSE
25,371,371,FALSE,First,College,Other,Male,FALSE
30,297,297,FALSE,Second,Primary,Other,Male,FALSE
18,42,42,FALSE,First,Secondary,White,Male,FALSE
25,226,226,FALSE,First,Secondary,White,Male,FALSE
26,236,236,FALSE,First,Secondary,White,Male,FALSE
18,83,83,FALSE,Third,Secondary,Other,Male,FALSE
30,427,427,FALSE,Third,Secondary,Other,Male,FALSE
26,324,324,FALSE,First,College,Other,Female,FALSE
18,94,94,FALSE,Third,Some Graduate,Other,Female,FALSE
19,47,47,FALSE,Fourth,Some College,White,Male,FALSE
25,192,192,FALSE,Fourth,Some College,White,Male,FALSE
21,25,25,FALSE,Second,College,White,Female,FALSE
24,59,59,FALSE,First,Secondary,Other,Male,FALSE
17,53,53,FALSE,First,College,Other,Male,FALSE
24,105,105,FALSE,First,College,Other,Male,FALSE
28,334,334,FALSE,First,College,Other,Male,FALSE
30,145,145,FALSE,Second,College,Other,Female,FALSE
22,13,13,FALSE,Second,Primary,Other,Female,FALSE
22,266,266,FALSE,First,Graduate,White,Female,FALSE
19,18,18,FALSE,Second,College,Other,Female,FALSE
28,680,680,FALSE,Second,College,Other,Female,FALSE
25,392,392,FALSE,First,College,Other,Female,FALSE
30,638,638,FALSE,First,Secondary,Other,Male,FALSE
19,98,98,FALSE,Second,College,White,Female,FALSE
25,371,371,FALSE,Second,College,White,Female,FALSE
24,136,136,FALSE,Second,College,White,Male,FALSE
30,367,367,FALSE,Second,College,White,Male,FALSE
24,205,205,FALSE,First,Some College,Other,Female,FALSE
23,34,34,FALSE,Third,Graduate,Other,Male,FALSE
21,18,18,FALSE,Second,College,White,Male,FALSE
19,12,12,FALSE,First,Graduate,Other,Male,FALSE
29,121,121,FALSE,First,Graduate,Other,Male,FALSE
18,53,53,FALSE,Second,Some College,Other,Male,FALSE
21,32,32,FALSE,First,College,Other,Female,FALSE
25,473,473,FALSE,First,Some College,Other,Female,FALSE
